u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
E63RY8Z8,DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5320 Thin and Light Laptop,94490,112464,15% off,0,0,0,"['Intel Core i7 Processor (12th Gen)', '16 GB DDR5 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '33.78 cm (13.3 Inch) Display', '1 Year Onsite Hardware Service']",https://www.flipkart.com/dell-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-inspiron-5320-thin-light-laptop/p/itme18d129357bd3?pid=COMGFPGX9VCUGKYQ&lid=LSTCOMGFPGX9VCUGKYQOD3BO9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_312&otracker=search&otracker1=search&fm=organic&iid=235acf6d-bbea-45c9-8b3e-a4eac23bbd1f.COMGFPGX9VCUGKYQ.SEARCH&ppt=None&ppn=None&ssid=etlvylnew00000001667494834653&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:29.890520+05:30
BH6H0V8G,HP 245 G8 Ryzen 3 Quad Core - (8 GB/1 TB HDD/Windows 10 Pro) 245 G8 Notebook,36390,48039,24% off,0,0,0,"['AMD Ryzen 3 Quad Core Processor', '8 GB DDR4 RAM', 'Windows 10 Operating System', '1 TB HDD', '35.56 cm (14 inch) Display', '1 Year']",https://www.flipkart.com/hp-245-g8-ryzen-3-quad-core-8-gb-1-tb-hdd-windows-10-pro-notebook/p/itm412d59962376f?pid=COMGGY5D6Z7HXN7D&lid=LSTCOMGGY5D6Z7HXN7DFNPX9F&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_14_315&otracker=search&otracker1=search&fm=organic&iid=da5cccc3-626c-4d4f-8da4-8638bc06b79d.COMGGY5D6Z7HXN7D.SEARCH&ppt=None&ppn=None&ssid=vo0mx4axpc0000001667494840535&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:31.098536+05:30
76UD9OBC,HP Pavilion x360 Convertible Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1048TU Thin an...,72999,85837,14% off,21,4,3.8,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Touchscreen Display', '""Microsoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart ""', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-pavilion-x360-convertible-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-14-dy1048tu-thin-light-laptop/p/itmcfad46a5360de?pid=COMGCNDPJXZUA9HM&lid=LSTCOMGCNDPJXZUA9HMF69O0C&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_14_316&otracker=search&otracker1=search&fm=organic&iid=da5cccc3-626c-4d4f-8da4-8638bc06b79d.COMGCNDPJXZUA9HM.SEARCH&ppt=None&ppn=None&ssid=vo0mx4axpc0000001667494840535&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:31.275496+05:30
JQYKZ9ZT,acer Aspire 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) A315-23 Notebook,45541,57999,21% off,355,39,4.4,"['AMD Ryzen 5 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Acer Care Center, Quick Access, Acer Product Registration', '1 Year International Travelers Warranty (ITW)']",https://www.flipkart.com/acer-aspire-3-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-a315-23-notebook/p/itm96a9ff5907861?pid=COMG6DUHY3FVEZFF&lid=LSTCOMG6DUHY3FVEZFFOXWN9Y&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_14_318&otracker=search&otracker1=search&fm=organic&iid=da5cccc3-626c-4d4f-8da4-8638bc06b79d.COMG6DUHY3FVEZFF.SEARCH&ppt=None&ppn=None&ssid=vo0mx4axpc0000001667494840535&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:31.703505+05:30
8ON8HN7H,APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY23HN/A,149900,149900,0,6,1,4.7,"['Apple M2 Processor', '8 GB Unified Memory RAM', 'Mac OS Operating System', '512 GB SSD', '34.54 cm (13.6 Inch) Display', 'Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player', '1 Year Limited Warranty']",https://www.flipkart.com/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly23hn-a/p/itm208f499e26dc2?pid=COMGFB2GQPT52CK3&lid=LSTCOMGFB2GQPT52CK37FYXJM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_14_329&otracker=search&otracker1=search&fm=organic&iid=da5cccc3-626c-4d4f-8da4-8638bc06b79d.COMGFB2GQPT52CK3.SEARCH&ppt=None&ppn=None&ssid=vo0mx4axpc0000001667494840535&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:34.385819+05:30
GF7CMRS5,ASUS Ryzen 3 Dual Core AMD R3-3250U - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light ...,32990,46990,29% off,2405,286,4.3,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2019 included', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-ryzen-3-dual-core-amd-r3-3250u-8-gb-256-gb-ssd-windows-10-home-m515da-bq322ts-thin-light-laptop/p/itm00d893dc25af4?pid=COMG6HNASNQG6XC7&lid=LSTCOMG6HNASNQG6XC7XIIHJQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_14_335&otracker=search&otracker1=search&fm=organic&iid=da5cccc3-626c-4d4f-8da4-8638bc06b79d.COMG6HNASNQG6XC7.SEARCH&ppt=None&ppn=None&ssid=vo0mx4axpc0000001667494840535&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:35.830584+05:30
XKGGUXEG,DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) D560753WIN9S Laptop,69990,91131,23% off,0,0,0,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '12 MONTHS']",https://www.flipkart.com/dell-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-d560753win9s-laptop/p/itmd29b1dc856abf?pid=COMGFJSEF4MSQVZF&lid=LSTCOMGFJSEF4MSQVZFER5ATQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_15_342&otracker=search&otracker1=search&fm=organic&iid=ec9db245-5947-4685-89f6-a0b596044976.COMGFJSEF4MSQVZF.SEARCH&ppt=None&ppn=None&ssid=omkp8ykqz40000001667494846785&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:38.106052+05:30
E28IFYRW,ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home) K513EA-L5...,63990,85990,25% off,583,80,4.4,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home and Student 2019, AppDeals, Splendid, Tru2Life, Link to MyASUS', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-k15-oled-2022-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-k513ea-l523ts-thin-light-laptop/p/itmabb4a800c18d0?pid=COMG5NH6HEXAS2Y9&lid=LSTCOMG5NH6HEXAS2Y9ZQY4WW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_15_343&otracker=search&otracker1=search&fm=organic&iid=ec9db245-5947-4685-89f6-a0b596044976.COMG5NH6HEXAS2Y9.SEARCH&ppt=None&ppn=None&ssid=omkp8ykqz40000001667494846785&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:38.261408+05:30
0N8VMKCU,ASUS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X515JF-BQ521T Thin and Light L...,51990,64990,20% off,77,6,4.2,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'System Diagnosis (All models), Splendid (All Models), Tru2Life (Intel Platform Models), Keyboard Hotkeys (All Models), AppDeals (All Models), Link to MyASUS (All Models, Bluetooth Needed)', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-x515jf-bq521t-thin-light-laptop/p/itm2290f1f6b560a?pid=COMG4VNFAD9XDUGE&lid=LSTCOMG4VNFAD9XDUGEDBXYW3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_15_344&otracker=search&otracker1=search&fm=organic&iid=ec9db245-5947-4685-89f6-a0b596044976.COMG4VNFAD9XDUGE.SEARCH&ppt=None&ppn=None&ssid=omkp8ykqz40000001667494846785&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:38.709677+05:30
9E8HALX4,MSI GF65 Thin Hexa Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce R...,89990,106990,15% off,543,72,4.5,"['Intel Hexa Core i5 Processor (10th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Silver-Lining Print, Cooler Boost, Audio Boost, Dragon Center, Nahimic 3', '2 Year Warranty Term for Gaming & Content Creation (EU-WE)']",https://www.flipkart.com/msi-gf65-thin-hexa-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-10ue-290in-gaming-laptop/p/itmafaea3574689e?pid=COMG2HCTSVZ9ZARE&lid=LSTCOMG2HCTSVZ9ZARETLDHEQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_15_346&otracker=search&otracker1=search&fm=organic&iid=ec9db245-5947-4685-89f6-a0b596044976.COMG2HCTSVZ9ZARE.SEARCH&ppt=None&ppn=None&ssid=omkp8ykqz40000001667494846785&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:39.084254+05:30
IC2993OS,HP Notebook PC Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) G8 240 Thin and Light Laptop,34990,43296,19% off,452,41,3.8,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD', '35.56 cm (14 inch) Display', 'HP Support Assistant, NativeMiracastsupport, HP AudioSwitch, HPDocumentation, HP SetupIntegrated OOB, HP SSRM, HP JumpStarts', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-notebook-pc-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-g8-240-thin-light-laptop/p/itm1414fc9733bf6?pid=COMG9XUYCGWGHZTA&lid=LSTCOMG9XUYCGWGHZTAZAHNZS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_15_352&otracker=search&otracker1=search&fm=organic&iid=ec9db245-5947-4685-89f6-a0b596044976.COMG9XUYCGWGHZTA.SEARCH&ppt=None&ppn=None&ssid=omkp8ykqz40000001667494846785&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:40.157292+05:30
06C1KN4A,MSI Prestige 14 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Prestige 14 A10RAS...,104990,123990,15% off,91,12,4,"['Intel Core i7 Processor (10th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Cooler Boost, True Color 2.0, Nahimic 3, Creator Center', '1 Year Carry In Warranty']",https://www.flipkart.com/msi-prestige-14-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-2-graphics-a10ras-097in-thin-light-laptop/p/itm58f000232443a?pid=COMFSYCP3287MGHH&lid=LSTCOMFSYCP3287MGHHERAVZI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_15_355&otracker=search&otracker1=search&fm=organic&iid=ec9db245-5947-4685-89f6-a0b596044976.COMFSYCP3287MGHH.SEARCH&ppt=None&ppn=None&ssid=omkp8ykqz40000001667494846785&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:41.233426+05:30
OP6310P8,ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) K413EA-EB303TS|K413...,44990,56990,21% off,225,28,4.3,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home and Student 2019', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-ultra-14-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-k413ea-eb303ts-k413ea-eb303ws-thin-light-laptop/p/itme2ed2c5211950?pid=COMGFVWEGDGYSAPJ&lid=LSTCOMGFVWEGDGYSAPJYOQMWC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_15_357&otracker=search&otracker1=search&fm=organic&iid=ec9db245-5947-4685-89f6-a0b596044976.COMGFVWEGDGYSAPJ.SEARCH&ppt=None&ppn=None&ssid=omkp8ykqz40000001667494846785&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:41.611250+05:30
DY7Z5KB6,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core AMD R5-5500U - (16 GB/512 GB SSD/Windows 11 Home) KM51...,64990,80990,19% off,591,64,4.5,"['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-amd-r5-5500u-16-gb-512-gb-ssd-windows-11-home-km513ua-l511ws-thin-light-laptop/p/itma65cbe0f34166?pid=COMGB6DZ87UFQXMM&lid=LSTCOMGB6DZ87UFQXMMI6QQYG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_15_359&otracker=search&otracker1=search&fm=organic&iid=ec9db245-5947-4685-89f6-a0b596044976.COMGB6DZ87UFQXMM.SEARCH&ppt=None&ppn=None&ssid=omkp8ykqz40000001667494846785&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:41.960645+05:30
JG4T8K91,ASUS Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) M515UA-BQ512TS Thin and Light Laptop,49999,66990,25% off,28,3,4.4,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office 2019 Home & Student', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-m515ua-bq512ts-thin-light-laptop/p/itmfb74848895ca8?pid=COMG666C3PSZU5ZT&lid=LSTCOMG666C3PSZU5ZTPG9YDQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_369&otracker=search&otracker1=search&fm=organic&iid=29c34962-a839-4c86-9836-c519191cf17d.COMG666C3PSZU5ZT.SEARCH&ppt=None&ppn=None&ssid=w4lf077z8g0000001667494852876&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:44.812285+05:30
5S78ZZ87,ASUS Vivobook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ322WS Laptop,40490,56990,28% off,26,1,4.2,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2019, MyASUS, Link to MyASUS, Splendid, Tru2Life', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-15-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ej322ws-laptop/p/itm31cdf0e68ded6?pid=COMGAMGXGNZTYCAC&lid=LSTCOMGAMGXGNZTYCACLOZLKS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_370&otracker=search&otracker1=search&fm=organic&iid=29c34962-a839-4c86-9836-c519191cf17d.COMGAMGXGNZTYCAC.SEARCH&ppt=None&ppn=None&ssid=w4lf077z8g0000001667494852876&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:45.079676+05:30
IA7W93P1,acer Nitro 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,61490,99999,38% off,2314,268,4.5,"['Free upgrade to Windows 11 when available', 'AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', 'Acer Care Center, Acer Product Registration, Acer Configuration Manager, NitroSense', '1 Year International Travelers Warranty (ITW)']",https://www.flipkart.com/acer-nitro-5-ryzen-hexa-core-4600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-an515-44-an515-44-r9qa-an515-44-r8vs-gaming-laptop/p/itmc1273c0dab274?pid=COMFUR8X6RGZGYCJ&lid=LSTCOMFUR8X6RGZGYCJFVOQXD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_371&otracker=search&otracker1=search&fm=organic&iid=29c34962-a839-4c86-9836-c519191cf17d.COMFUR8X6RGZGYCJ.SEARCH&ppt=None&ppn=None&ssid=w4lf077z8g0000001667494852876&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:45.242583+05:30
GTLAALY6,MSI Alpha 15 AMD Advantage Edition Ryzen 7 Octa Core 5800H - (8 GB/512 GB SSD/Windows 11 Home/8 GB Gra...,84990,111990,24% off,322,51,4.5,"['AMD Ryzen 7 Octa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Windows 11 Home, MSI Center, CoolerBoost', '1 Year On-Site & Carry-In Warranty']",https://www.flipkart.com/msi-alpha-15-amd-advantage-ryzen-7-octa-core-5800h-8-gb-512-gb-ssd-windows-11-home-8-graphics-amd-radeon-rx-6600m-144-hz-b5eek-235in-gaming-laptop/p/itm32321e9be1e31?pid=COMGGZ234HN7DARE&lid=LSTCOMGGZ234HN7DAREXRH2PL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_372&otracker=search&otracker1=search&fm=organic&iid=29c34962-a839-4c86-9836-c519191cf17d.COMGGZ234HN7DARE.SEARCH&ppt=None&ppn=None&ssid=w4lf077z8g0000001667494852876&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:45.409147+05:30
DX2ZVX2P,DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Lapt...,82990,94600,12% off,24,2,4.5,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Touchscreen Display', 'Microsoft Office Home and Student 2019', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-2-graphics-5410-2-1-laptop/p/itm7a1f741fcab2c?pid=COMG42UTDPH5R7KV&lid=LSTCOMG42UTDPH5R7KVGWVPCN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_374&otracker=search&otracker1=search&fm=organic&iid=29c34962-a839-4c86-9836-c519191cf17d.COMG42UTDPH5R7KV.SEARCH&ppt=None&ppn=None&ssid=w4lf077z8g0000001667494852876&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:45.846547+05:30
1WOK3FZ1,DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,61361,78307,21% off,63,6,4.2,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Touchscreen Display', 'Office Home and Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-inspiron-5410-2-1-laptop/p/itmf3041caed9cfd?pid=COMG9ETAX7DGSJSW&lid=LSTCOMG9ETAX7DGSJSWOPWABT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_377&otracker=search&otracker1=search&fm=organic&iid=29c34962-a839-4c86-9836-c519191cf17d.COMG9ETAX7DGSJSW.SEARCH&ppt=None&ppn=None&ssid=w4lf077z8g0000001667494852876&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:46.386696+05:30
H6UUHOJ3,acer Aspire 5 Ryzen 5 Hexa Core AMD Ryzen 5-5500U hexa-core - (8 GB/512 GB SSD/Windows 10 Home) A515-4...,55990,65000,13% off,61,7,4.4,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Acer Care Center, Quick Access, Acer Product Registration', '1 Year International Travelers Warranty (ITW)']",https://www.flipkart.com/acer-aspire-5-ryzen-hexa-core-amd-5-5500u-hexa-core-8-gb-512-gb-ssd-windows-10-home-a515-45-thin-light-laptop/p/itm5af53ffa1b2a3?pid=COMG56TFUUJ874XG&lid=LSTCOMG56TFUUJ874XGMQ0ZMZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_378&otracker=search&otracker1=search&fm=organic&iid=29c34962-a839-4c86-9836-c519191cf17d.COMG56TFUUJ874XG.SEARCH&ppt=None&ppn=None&ssid=w4lf077z8g0000001667494852876&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:46.785732+05:30
PIGF9K55,DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop,40990,59781,31% off,5,0,3.2,"['Intel Core i3 Processor (11th Gen)', '4 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|256 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home & Student 2019', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-vostro-core-i3-11th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-10-3400-thin-light-laptop/p/itm5bc6413371cea?pid=COMG666GNPZQ6HGC&lid=LSTCOMG666GNPZQ6HGCDKNWIA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_379&otracker=search&otracker1=search&fm=organic&iid=29c34962-a839-4c86-9836-c519191cf17d.COMG666GNPZQ6HGC.SEARCH&ppt=None&ppn=None&ssid=w4lf077z8g0000001667494852876&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:46.961585+05:30
33U83Y9C,ASUS Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) X712EA-AU521TS Thin and Light Laptop,53500,82990,35% off,10,1,3.8,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '43.94 cm (17.3 Inch) Display', '1 Year onsite warranty']",https://www.flipkart.com/asus-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-x712ea-au521ts-thin-light-laptop/p/itm72c53ae6bf028?pid=COMG96ZHXJKVPB8K&lid=LSTCOMG96ZHXJKVPB8KB9YID2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_393&otracker=search&otracker1=search&fm=organic&iid=4ad9c262-0c74-4a63-8950-7ff338e195aa.COMG96ZHXJKVPB8K.SEARCH&ppt=None&ppn=None&ssid=oru43nzm680000001667494858749&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:50.199485+05:30
L35MQ1WG,MSI GF63 Thin Core i7 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForc...,63990,83990,23% off,1139,118,4.3,"['Intel Core i7 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', 'Silver-Lining Print, Cooler Boost, Audio Boost, Dragon Center, Nahimic 3', '2 Year On-Site Warranty']",https://www.flipkart.com/msi-gf63-thin-core-i7-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-max-q-60-hz-10scxr-1617in-10sc-610in-gaming-laptop/p/itm1e259df16e2f5?pid=COMG2K9ZZYFYGPHZ&lid=LSTCOMG2K9ZZYFYGPHZUNHSNK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_397&otracker=search&otracker1=search&fm=organic&iid=4ad9c262-0c74-4a63-8950-7ff338e195aa.COMG2K9ZZYFYGPHZ.SEARCH&ppt=None&ppn=None&ssid=oru43nzm680000001667494858749&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:51.865735+05:30
7Q1XUMYP,DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) INSPIRON 3501 Thin and Light Laptop,49000,49000,0,306,42,4,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-3501-thin-light-laptop/p/itmfc388705c324e?pid=COMG2GXQFFY8QERF&lid=LSTCOMG2GXQFFY8QERFPYNRIM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_400&otracker=search&otracker1=search&fm=organic&iid=4ad9c262-0c74-4a63-8950-7ff338e195aa.COMG2GXQFFY8QERF.SEARCH&ppt=None&ppn=None&ssid=oru43nzm680000001667494858749&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:52.479283+05:30
X5VWAAVL,APPLE MacBook Pro M1 - (8 GB/1 TB SSD/Mac OS Big Sur) Z11B0008S,152990,162900,6% off,774,84,4.7,"['Apple M1 Processor', '8 GB DDR4 RAM', 'Mac OS Operating System', '1 TB SSD', '33.78 cm (13.3 inch) Display', 'iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player', '1 Year Limited Warra\xadnty']",https://www.flipkart.com/apple-macbook-pro-m1-8-gb-1-tb-ssd-mac-os-big-sur-z11b0008s/p/itm2dacb0ac7bd9b?pid=COMG4ZYZKACGYGGM&lid=LSTCOMG4ZYZKACGYGGM72AHO1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_404&otracker=search&otracker1=search&fm=organic&iid=4ad9c262-0c74-4a63-8950-7ff338e195aa.COMG4ZYZKACGYGGM.SEARCH&ppt=None&ppn=None&ssid=oru43nzm680000001667494858749&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:53.213224+05:30
